stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:32000201,combiTramBus,2018-01-01T12:00:00Z,Kurhaus,Kurhausweg,"Den Haag",,adapted,NL:Q:32000205,Kurhausweg,regular,available,79415,458774,0,,Y,,Y,,,langshalte,15.00,,,,true,false,true,true,true,true,0.18,4.00,4.00,7.00,2.00,false,true,false,,4.80,0.05,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:43Z,2015-05-03T22:07:27Z,2018-11-28T17:09:27Z
NL:S:32000217,onstreetBus,2018-01-01T12:00:00Z,Harstenhoekplein,Harstenhoekweg,"Den Haag",,adapted,NL:Q:32000217,Harstenhoekplein,regular,available,79649,458784,0,,Y,,Y,,,langshalte,15.00,,,,true,false,true,true,true,true,0.18,2.10,2.00,15.00,1.50,false,true,false,,1.80,0.02,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:44Z,2015-05-03T22:07:27Z,2018-11-28T17:12:21Z
NL:S:32000217,onstreetBus,2018-01-01T12:00:00Z,Harstenhoekplein,Harstenhoekweg,"Den Haag",,adapted,NL:Q:32000218,Harstenhoekplein,regular,available,79665,458784,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,true,true,true,0.18,2.00,2.00,18.00,1.00,false,true,false,,2.00,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:44Z,2015-05-03T22:07:27Z,2018-11-28T17:08:33Z
NL:S:32000305,onstreetBus,2018-01-01T12:00:00Z,Badhuisweg,Pompstationsweg,"Den Haag",,adapted,NL:Q:32000305,Badhuisweg,regular,available,80581,457726,0,,Y,,Y,,,langshalte,13.00,,,,true,false,true,true,true,false,0.18,1.90,1.90,7.00,2.00,false,false,false,,1.50,0.00,true,false,L03,false,false,true,false,false,true,false,false,true,2,false,0,true,false,false,,2018-01-08T15:03:46Z,2015-05-03T22:07:27Z,2018-11-28T17:10:45Z
NL:S:32000305,onstreetBus,2018-01-01T12:00:00Z,Badhuisweg,Pompstationsweg,"Den Haag",,adapted,NL:Q:32000306,Badhuisweg,regular,available,80604,457769,0,,Y,,Y,,,langshalte,13.00,,,,true,false,true,true,false,true,0.18,1.50,1.50,7.00,1.00,false,true,false,,1.20,0.00,true,false,L03,false,false,true,false,false,true,false,false,true,2,false,0,true,false,false,,2018-01-08T15:03:47Z,2015-05-03T22:07:27Z,2018-11-28T17:07:11Z
NL:S:32000403,onstreetBus,2018-01-01T12:00:00Z,"HMC Bronovo","Van Alkemadelaan","Den Haag",,adapted,NL:Q:32000403,"HMC Bronovo",regular,available,81761,457745,0,,Y,,Y,,,semi-haltehaven,18.00,,,6.00,true,false,true,true,true,false,0.18,1.75,1.75,24.00,2.50,false,true,false,,2.00,0.00,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:48Z,2015-05-03T22:07:27Z,2018-11-28T17:09:41Z
NL:S:32000403,onstreetBus,2018-01-01T12:00:00Z,"HMC Bronovo",Bronovolaan,"Den Haag",,adapted,NL:Q:32000404,"HMC Bronovo",regular,available,81744,457798,0,,Y,,N,,,langshalte,19.00,,,,true,false,true,true,false,false,0.18,1.30,1.30,19.00,0.70,false,true,true,0.60,2.00,0.01,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T15:03:48Z,2015-05-03T22:07:27Z,2018-11-28T17:13:19Z
NL:S:32000408,onstreetBus,2018-01-01T12:00:00Z,Stalpertstraat,"Theo Mann-Bouwmeesterln","Den Haag",,adapted,NL:Q:32000408,Stalpertstraat,regular,available,82104,457992,0,,Y,,Y,,,langshalte,19.00,,,,true,false,true,true,true,true,0.18,2.10,6.00,7.00,1.00,false,true,false,,3.60,0.00,true,false,L03,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-01-08T15:03:49Z,2015-05-03T22:07:27Z,2018-11-28T17:09:26Z
NL:S:32000415,onstreetBus,2018-01-01T12:00:00Z,Ruychrocklaan,Sonderdankstraat,"Den Haag",,adapted,NL:Q:32000415,Ruychrocklaan,regular,available,81982,457426,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,true,true,false,0.18,1.80,1.80,18.00,0.70,false,true,false,,1.20,0.10,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:50Z,2015-05-03T22:07:27Z,2018-11-28T17:09:41Z
NL:S:32000415,onstreetBus,2018-01-01T12:00:00Z,Ruychrocklaan,Sonderdankstraat,"Den Haag",,adapted,NL:Q:32000416,Ruychrocklaan,regular,available,82007,457418,0,,Y,,Y,,,semi-haltehaven,21.00,1.50,12.00,,true,false,true,true,false,false,0.18,1.80,1.80,27.00,1.20,false,true,false,,1.90,0.10,true,false,L03,true,false,true,true,false,true,true,true,true,2,false,0,true,false,false,,2018-01-08T15:03:50Z,2015-05-03T22:07:27Z,2018-11-28T17:13:24Z
