stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:31000107,combiTramBus,2018-01-01T12:00:00Z,Pleinweg,Pleinweg,Rotterdam,,adapted,NL:Q:42067501,Pleinweg,regular,available,92507,434053,0,,N,,Y,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.50,1.45,18.00,1.45,false,false,true,4.00,2.85,0.27,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:08:34Z,2015-05-03T22:03:34Z,2018-01-08T15:08:34Z
NL:S:31000107,combiTramBus,2018-01-01T12:00:00Z,Pleinweg,Pleinweg,Rotterdam,,adapted,NL:Q:31000107,Pleinweg,regular,available,92448,434041,0,Pleinweg,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.40,2.40,18.00,1.60,false,false,true,3.00,2.40,0.27,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T14:58:03Z,2015-05-03T22:03:34Z,2018-11-28T17:08:13Z
NL:S:31000107,combiTramBus,2018-01-01T12:00:00Z,Pleinweg,Wolphaertsbocht,Rotterdam,,adapted,NL:Q:31000108,Pleinweg,regular,available,92425,434035,0,Wolphaertsbocht,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.50,1.45,18.00,1.45,false,false,true,4.00,2.85,0.27,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T14:58:03Z,2015-05-03T22:03:34Z,2018-11-28T17:11:57Z
NL:S:31000119,combiTramBus,2018-01-01T12:00:00Z,Breeplein,Breeplein,Rotterdam,,adapted,NL:Q:31000119,Breeplein,regular,available,94864,433954,0,Breeplein,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.28,2.15,2.15,18.00,1.40,false,false,true,4.00,2.25,0.30,true,false,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:05Z,2015-05-03T22:03:34Z,2018-11-28T17:09:30Z
NL:S:31000119,combiTramBus,2018-01-01T12:00:00Z,Breeplein,Beukendaal,Rotterdam,,adapted,NL:Q:31000120,Breeplein,regular,available,94956,433883,0,Beukendaal,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.26,2.88,2.88,18.00,2.11,false,false,true,4.00,2.71,0.26,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T14:58:05Z,2015-05-03T22:03:34Z,2018-11-28T17:12:57Z
NL:S:31000119,combiTramBus,2018-01-01T12:00:00Z,Breeplein,Breeplein,Rotterdam,,adapted,NL:Q:31000448,Breeplein,regular,available,94834,433912,0,Breeplein,Y,,Y,,,semi-haltehaven,18.00,2.85,7.00,,true,false,true,false,false,false,0.18,1.94,1.94,0.01,0.61,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:44Z,2015-05-03T22:03:34Z,2018-11-28T17:12:27Z
NL:S:31000119,combiTramBus,2018-01-01T12:00:00Z,Breeplein,Randweg,Rotterdam,,adapted,NL:Q:31000506,Breeplein,regular,available,94870,433999,0,Randweg,Y,,Y,,,langshalte,16.20,,,,true,false,true,true,true,false,0.20,5.52,2.55,13.80,1.52,true,true,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:48Z,2015-05-03T22:03:34Z,2018-11-28T17:13:17Z
NL:S:31000122,onstreetTram,2018-01-01T12:00:00Z,Kerstendijk,Reyerdijk,Rotterdam,,adapted,NL:Q:31000122,Kerstendijk,regular,available,96964,432893,0,Reyerdijk,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.18,1.44,18.00,1.44,false,false,true,3.00,2.41,0.26,true,true,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T14:58:06Z,2015-05-03T22:03:34Z,2018-11-28T17:08:49Z
NL:S:31000122,onstreetTram,2018-01-01T12:00:00Z,Kerstendijk,Bandeloodijk,Rotterdam,,adapted,NL:Q:31000124,Kerstendijk,regular,available,96953,432901,0,Bandeloodijk,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.16,1.44,18.00,1.44,false,false,true,3.00,2.42,0.25,true,true,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T14:58:06Z,2015-05-03T22:03:34Z,2018-11-28T17:12:36Z
NL:S:31000153,onstreetBus,2018-01-01T12:00:00Z,"Katendrechtse Lagedijk",Dorpsweg,Rotterdam,,adapted,NL:Q:31000153,"Katendrechtse Lagedijk",regular,available,92075,433927,0,Dorpsweg,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,2.10,1.10,0.01,0.80,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:08Z,2015-05-03T22:03:34Z,2018-11-28T17:07:16Z
NL:S:31000153,onstreetBus,2018-01-01T12:00:00Z,"Katendrechtse Lagedijk",Dorpsweg,Rotterdam,,adapted,NL:Q:31000158,"Katendrechtse Lagedijk",regular,available,92045,433930,0,Dorpsweg,Y,,Y,,,semi-haltehaven,18.00,3.13,,6.00,false,false,true,false,false,false,0.20,2.50,1.20,12.50,1.20,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:08Z,2015-05-03T22:03:34Z,2018-11-28T17:10:48Z
NL:S:31000169,onstreetBus,2018-01-01T12:00:00Z,Herenoord,Bredenoord,Rotterdam,,adapted,NL:Q:31000169,Herenoord,regular,available,97638,432628,0,Bredenoord,Y,,Y,,,langshalte,15.97,,,,true,false,true,false,false,false,0.18,2.78,2.17,0.01,2.17,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:10Z,2015-05-03T22:03:34Z,2018-11-28T17:08:23Z
NL:S:31000169,onstreetBus,2018-01-01T12:00:00Z,Herenoord,Herenoord,Rotterdam,,adapted,NL:Q:31000170,Herenoord,regular,available,97621,432631,0,Herenoord,Y,,Y,,,langshalte,22.90,,,,true,false,true,false,false,false,0.18,2.82,2.33,0.01,2.33,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:10Z,2015-05-03T22:03:34Z,2018-11-28T17:12:08Z
NL:S:31000179,combiTramBus,2018-01-01T12:00:00Z,Prinsenplein,"Groene tuin",Rotterdam,,adapted,NL:Q:31000179,Prinsenplein,regular,available,97392,433944,0,"Groene tuin",Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.87,1.03,0.01,1.03,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:11Z,2015-05-03T22:03:34Z,2018-11-28T17:13:06Z
NL:S:31000179,combiTramBus,2018-01-01T12:00:00Z,Prinsenplein,"Groene tuin",Rotterdam,,adapted,NL:Q:31000180,Prinsenplein,regular,available,97420,433929,0,"Groene tuin",Y,,Y,,,langshalte,15.00,,,,true,false,true,false,false,false,0.18,2.40,2.40,0.01,2.40,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:11Z,2015-05-03T22:03:34Z,2018-11-28T17:08:57Z
NL:S:31000179,combiTramBus,2018-01-01T12:00:00Z,Prinsenplein,"Groene tuin",Rotterdam,,adapted,NL:Q:31001382,Prinsenplein,regular,available,97512,433882,0,"Groene tuin",N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.05,1.40,18.00,1.40,false,false,true,2.40,2.31,0.20,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:00:12Z,2015-05-03T22:03:34Z,2018-11-28T17:09:24Z
NL:S:31000179,combiTramBus,2018-01-01T12:00:00Z,Prinsenplein,"Groene tuin",Rotterdam,,adapted,NL:Q:31001383,Prinsenplein,regular,available,97503,433898,0,"Groene tuin",N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.06,1.40,18.00,1.40,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:00:12Z,2015-05-03T22:03:34Z,2018-11-28T17:13:08Z
NL:S:31000182,combiTramBus,2018-01-01T12:00:00Z,"Antonius IJsselmonde","Groene tuin",Rotterdam,,adapted,NL:Q:31000182,"Antonius IJsselmonde",regular,available,97139,434024,0,"Groene tuin",N,,N,,,langshalte,15.00,,,,true,false,false,false,false,false,0.09,2.30,2.40,0.01,2.30,false,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,,2018-01-08T14:58:11Z,2015-05-03T22:03:34Z,2018-11-28T17:09:14Z
NL:S:31000182,combiTramBus,2018-01-01T12:00:00Z,"Antonius IJsselmonde","Groene tuin",Rotterdam,,adapted,NL:Q:31001381,"Antonius IJsselmonde",regular,available,97108,434052,0,"Groene tuin",N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.70,1.40,18.00,1.40,false,false,true,2.10,2.40,0.27,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:00:12Z,2015-05-03T22:03:34Z,2018-11-28T17:09:13Z
NL:S:31000182,combiTramBus,2018-01-01T12:00:00Z,"Antonius IJsselmonde","Groene tuin",Rotterdam,,adapted,NL:Q:31001384,"Antonius IJsselmonde",regular,available,97088,434068,0,"Groene tuin",N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.45,1.41,18.00,1.41,false,false,true,3.00,3.10,0.27,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:00:12Z,2015-05-03T22:03:34Z,2018-11-28T17:12:56Z
NL:S:31000201,onstreetBus,2018-01-01T12:00:00Z,Rijnhaven,Hillelaan,Rotterdam,,adapted,NL:Q:31000201,Rijnhaven,regular,available,93718,435388,0,Hillelaan,Y,,Y,,,langshalte,18.00,,,,false,false,true,false,false,false,0.18,3.97,1.80,0.01,1.80,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,true,false,,2018-01-08T14:58:13Z,2015-05-03T22:03:34Z,2018-01-08T14:58:13Z
NL:S:31000201,onstreetBus,2018-01-01T12:00:00Z,Rijnhaven,Hillelaan,Rotterdam,,adapted,NL:Q:31000202,Rijnhaven,regular,available,93735,435394,0,Hillelaan,Y,,Y,,,langshalte,18.00,,,,false,false,true,false,false,false,0.18,6.50,10.00,0.01,1.68,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,true,false,,2018-01-08T14:58:13Z,2015-05-03T22:03:34Z,2018-01-08T14:58:13Z
NL:S:31000210,onstreetBus,2018-01-01T12:00:00Z,Zuiderparkweg,Zuiderparkweg,Rotterdam,,adapted,NL:Q:31000210,Zuiderparkweg,regular,available,92584,432904,0,Zuiderparkweg,Y,,Y,,,haltehaven,18.00,3.00,9.00,11.00,true,false,true,false,false,false,0.18,1.65,1.65,0.01,1.65,false,false,false,,,0.00,true,true,L03,false,false,false,false,false,false,false,false,true,2,false,0,false,false,false,,2018-01-08T14:58:14Z,2015-05-03T22:03:34Z,2018-11-28T17:07:21Z
NL:S:31000210,onstreetBus,2018-01-01T12:00:00Z,Zuiderparkweg,Zuiderparkweg,Rotterdam,,adapted,NL:Q:31000211,Zuiderparkweg,regular,available,92542,432901,0,Zuiderparkweg,Y,,Y,,,haltehaven,18.00,3.17,14.10,12.20,true,false,true,false,false,false,0.18,2.10,2.10,0.01,1.80,false,false,false,,,0.00,true,true,L03,false,false,false,false,false,false,false,false,true,2,false,0,false,false,false,,2018-01-08T14:58:14Z,2015-05-03T22:03:34Z,2018-11-28T17:10:51Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,"Groeninx van Zoelenlaan",Rotterdam,,adapted,NL:Q:31006483,Akkeroord,regular,available,97966,433223,0,"Groeninx van Zoelenlaan",Y,,Y,,,haltehaven,18.00,2.52,12.00,12.00,true,false,true,false,false,false,0.18,2.01,3.35,0.01,0.84,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T15:03:04Z,2015-05-03T22:03:34Z,2018-11-28T17:08:58Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,"Groeninx van Zoelenlaan",Rotterdam,,adapted,NL:Q:31006484,Akkeroord,regular,available,97865,433264,0,"Groeninx van Zoelenlaan",Y,,Y,,,langshalte,18.00,,,,false,false,true,false,false,false,0.27,2.34,1.40,18.00,1.40,false,false,true,4.00,2.50,0.32,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T15:03:04Z,2015-05-03T22:03:34Z,2018-11-28T17:12:45Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,"Groeninx van Zoelenlaan",Rotterdam,,adapted,NL:Q:31000220,Akkeroord,regular,available,97951,433219,0,"Groeninx van Zoelenlaan",N,N,,,,haltehaven,17.00,2.70,13.00,13.00,true,false,false,false,false,false,0.08,1.78,1.78,0.01,0.54,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,4,false,0,false,false,false,,2018-01-08T14:58:15Z,2015-05-03T22:03:34Z,2018-11-28T17:08:59Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,"Groeninx van Zoelenlaan",Rotterdam,,adapted,NL:Q:31000231,Akkeroord,regular,available,97864,433248,0,"Groeninx van Zoelenlaan",Y,Y,,,,langshalte,12.47,,,,true,false,true,true,true,false,0.20,3.32,2.47,9.60,2.47,true,true,false,,,0.00,true,true,L03,true,false,false,false,false,false,true,false,true,2,false,0,false,false,false,,2018-01-08T14:58:17Z,2015-05-03T22:03:34Z,2018-11-28T17:12:46Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,Akkeroord,Rotterdam,,adapted,NL:Q:31000326,Akkeroord,regular,available,97888,433177,0,Akkeroord,Y,,Y,,,langshalte,18.00,,,,false,false,true,false,false,false,0.27,2.39,1.37,18.00,1.37,false,false,true,4.00,1.52,0.30,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:28Z,2015-05-03T22:03:34Z,2018-11-28T17:10:47Z
NL:S:31000220,combiTramBus,2018-01-01T12:00:00Z,Akkeroord,Akkeroord,Rotterdam,,adapted,NL:Q:31000327,Akkeroord,regular,available,97902,433185,0,Akkeroord,Y,,Y,,,langshalte,18.00,,,,true,false,true,true,true,false,0.20,2.94,4.36,9.60,2.22,false,true,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:28Z,2015-05-03T22:03:34Z,2018-11-28T17:07:10Z
NL:S:31000232,onstreetBus,2018-01-01T12:00:00Z,"Martinus Steynstraat",Putselaan,Rotterdam,,adapted,NL:Q:31000232,"Martinus Steynstraat",regular,available,94126,434776,0,Putselaan,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.65,0.79,0.01,0.79,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:17Z,2015-05-03T22:03:34Z,2018-11-28T17:08:49Z
NL:S:31000232,onstreetBus,2018-01-01T12:00:00Z,"Martinus Steynstraat",Putselaan,Rotterdam,,adapted,NL:Q:31000504,"Martinus Steynstraat",regular,available,94178,434799,0,Putselaan,Y,,N,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.37,3.92,0.01,1.37,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:48Z,2015-05-03T22:03:34Z,2018-11-28T17:12:34Z
NL:S:31000261,onstreetBus,2018-01-01T12:00:00Z,"Waalhaven Zuidzijde","Van Maasdijkweg",Rotterdam,,adapted,NL:Q:31000261,"Waalhaven Zuidzijde",regular,available,89872,432715,0,"Van Maasdijkweg",Y,,Y,,,haltehaven,18.00,2.91,1.00,11.00,true,false,true,false,false,false,0.18,2.20,1.50,0.01,1.50,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:20Z,2015-05-03T22:03:34Z,2018-11-28T17:08:52Z
NL:S:31000261,onstreetBus,2018-01-01T12:00:00Z,"Waalhaven Zuidzijde","Waalhaven Z.z.",Rotterdam,,adapted,NL:Q:31000262,"Waalhaven Zuidzijde",regular,available,89822,432748,0,"Waalhaven Z.z.",N,,N,,,haltehaven,18.00,2.91,28.75,26.47,true,false,false,false,false,false,0.11,1.50,1.50,0.01,1.15,false,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,,2018-01-08T14:58:21Z,2015-05-03T22:03:34Z,2018-11-28T17:12:45Z
NL:S:31000277,onstreetBus,2006-01-01T00:00:00Z,Drutenstraat,"Waalhaven O.z.",Rotterdam,,adapted,NL:Q:31000277,Drutenstraat,regular,expired,90839,433000,0,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-03T23:32:29Z,2015-05-03T22:03:34Z,2018-01-08T14:58:22Z
NL:S:31000286,onstreetBus,2018-11-15T01:00:00Z,Rose-Spoorstraat,Oranjeboomstraat,Rotterdam,,adapted,NL:Q:31000286,Rose-Spoorstraat,regular,available,94622,435627,0,Oranjeboomstraat,Y,,Y,,,"uitgestoken langshalte",11.30,,,,true,false,true,true,true,false,0.20,6.45,2.25,8.90,1.80,true,true,false,,,0.00,true,true,L03,false,false,false,false,false,false,false,false,true,2,false,0,false,false,false,,2018-11-20T10:13:32Z,2015-05-03T22:03:34Z,2018-11-20T10:13:32Z
NL:S:31000286,onstreetBus,2018-01-01T12:00:00Z,Rose-Spoorstraat,Persoonshaven,Rotterdam,,adapted,NL:Q:31000671,Rose-Spoorstraat,regular,available,94643,435757,0,Persoonshaven,Y,,Y,,,langshalte,15.60,,,,true,false,true,true,true,false,0.20,1.65,2.70,13.20,1.65,true,true,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:59:02Z,2015-05-03T22:03:34Z,2018-11-28T17:13:33Z
NL:S:31000286,onstreetBus,2018-01-01T12:00:00Z,Rose-Spoorstraat,Persoonshaven,Rotterdam,,adapted,NL:Q:31000672,Rose-Spoorstraat,regular,available,94669,435700,0,Persoonshaven,Y,,Y,,,langshalte,13.80,,,,true,false,true,true,true,false,0.20,25.00,2.25,8.40,1.80,false,true,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:59:02Z,2015-05-03T22:03:34Z,2018-11-28T17:09:50Z
NL:S:31000311,onstreetBus,2018-01-01T12:00:00Z,Kaatsbaan,"Frans Bekkerstraat",Rotterdam,,adapted,NL:Q:31000311,Kaatsbaan,regular,available,91512,434140,0,"Frans Bekkerstraat",Y,,Y,,,langshalte,15.00,,,,true,false,true,false,false,false,0.20,1.50,2.00,12.00,1.50,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:26Z,2015-05-03T22:03:34Z,2018-01-08T14:58:26Z
NL:S:31000311,onstreetBus,2018-01-01T12:00:00Z,Kaatsbaan,"Charloisse Kerksingel",Rotterdam,,adapted,NL:Q:31000312,Kaatsbaan,regular,available,91514,434160,0,"Charloisse Kerksingel",Y,,Y,,,langshalte,13.00,,,,true,false,true,false,false,false,0.20,4.73,4.73,11.00,2.25,false,false,false,,,0.00,true,true,L03,false,false,false,false,false,false,false,false,true,2,false,0,false,false,false,,2018-01-08T14:58:26Z,2015-05-03T22:03:34Z,2018-11-28T17:13:42Z
NL:S:31000313,onstreetBus,2018-01-01T12:00:00Z,Huniadijk,Huniadijk,Rotterdam,,adapted,NL:Q:31000313,Huniadijk,regular,available,96806,432839,0,Huniadijk,Y,,Y,,,langshalte,13.00,,,,true,false,true,false,false,false,0.18,6.00,6.00,0.01,1.22,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:58:26Z,2015-05-03T22:03:34Z,2018-11-28T17:14:24Z
NL:S:31000313,onstreetBus,2018-01-01T12:00:00Z,Huniadijk,Huniadijk,Rotterdam,,adapted,NL:Q:31000728,Huniadijk,regular,available,96801,432772,0,Huniadijk,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,4.81,4.81,0.01,1.32,false,false,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,2,false,0,false,false,false,,2018-01-08T14:59:07Z,2015-05-03T22:03:34Z,2018-11-28T17:10:29Z
NL:S:31000325,onstreetBus,2018-01-01T12:00:00Z,"Waalhaven Noordzijde","Waalhaven N.z.",Rotterdam,,adapted,NL:Q:31000325,"Waalhaven Noordzijde",regular,available,91229,434304,0,"Waalhaven N.z.",Y,,Y,,,langshalte,18.00,,,,false,false,true,false,false,false,0.18,7.90,6.00,0.01,4.50,false,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,true,false,,2018-01-08T14:58:28Z,2015-05-03T22:03:34Z,2018-01-08T14:58:28Z
NL:S:31000325,onstreetBus,2018-01-01T12:00:00Z,"Waalhaven Noordzijde","Waalhaven N.z.",Rotterdam,,adapted,NL:Q:31007139,"Waalhaven Noordzijde",regular,available,91244,434311,0,"Waalhaven N.z.",N,,N,,,langshalte,18.00,,,,false,false,false,false,false,false,0.08,1.50,1.50,0.01,1.00,false,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,uitstaphalte,2018-01-08T15:03:20Z,2015-05-03T22:03:34Z,2018-11-28T17:12:33Z
NL:S:31000372,onstreetBus,2018-01-01T12:00:00Z,Sportlaan,"Grote Kreek",Rotterdam,,adapted,NL:Q:31000372,Sportlaan,regular,available,96303,433471,0,"Grote Kreek",Y,,Y,,,langshalte,15.00,,,,true,false,true,true,true,false,0.20,2.42,2.42,12.60,2.42,true,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,,2018-01-08T14:58:33Z,2015-05-03T22:03:34Z,2018-11-28T17:14:18Z
NL:S:31000372,onstreetBus,2018-01-01T12:00:00Z,Sportlaan,"Grote Kreek",Rotterdam,,adapted,NL:Q:31000373,Sportlaan,regular,available,96291,433453,0,"Grote Kreek",Y,,Y,,,langshalte,15.00,,,,true,false,true,true,true,false,0.21,2.75,2.75,12.60,2.75,true,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,,2018-01-08T14:58:33Z,2015-05-03T22:03:34Z,2018-11-28T17:10:13Z
NL:S:31000384,onstreetBus,2018-01-01T12:00:00Z,Ophemertstraat,Eemlandweg,Rotterdam,,adapted,NL:Q:31000384,Ophemertstraat,regular,available,88985,433200,0,Eemlandweg,Y,,Y,,,haltehaven,18.00,3.00,8.00,11.40,true,false,true,false,false,false,0.18,4.00,4.00,0.01,1.60,false,false,false,,,0.00,true,false,L03,true,false,false,false,false,true,true,true,false,0,false,0,false,false,false,,2018-01-08T14:58:34Z,2015-05-03T22:03:34Z,2018-01-08T14:58:34Z
NL:S:31000384,onstreetBus,2018-01-01T12:00:00Z,Ophemertstraat,Waalhavenweg,Rotterdam,,adapted,NL:Q:31000385,Ophemertstraat,regular,available,88966,433306,0,Waalhavenweg,N,,N,,,haltehaven,18.00,2.91,7.00,9.00,true,false,false,false,false,false,0.12,4.50,4.50,0.01,4.50,false,false,false,,,0.00,true,false,L03,false,false,false,false,false,false,false,false,false,0,false,0,false,false,false,,2018-01-08T14:58:34Z,2015-05-03T22:03:34Z,2018-11-28T17:13:46Z
NL:S:31000406,combiTramBus,2018-11-15T01:00:00Z,Langenhorst,Langenhorst,Rotterdam,,adapted,NL:Q:31003775,Langenhorst,regular,available,93525,432124,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,,,false,false,false,,,,false,false,L03,false,false,false,false,false,false,false,false,false,,false,,false,false,false,,2018-11-20T10:13:53Z,2015-05-03T22:03:34Z,2018-11-20T10:13:53Z
NL:S:31000406,combiTramBus,2018-01-01T12:00:00Z,Langenhorst,Langenhorst,Rotterdam,,adapted,NL:Q:31000838,Langenhorst,regular,available,93518,432021,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,,,false,false,false,,,,false,false,L03,false,false,false,false,false,false,false,false,false,,false,,false,false,false,,2018-01-08T14:59:13Z,2015-05-03T22:03:34Z,2018-01-08T14:59:13Z
NL:S:31000406,combiTramBus,2018-01-01T12:00:00Z,Langenhorst,Britsenburg,Rotterdam,,adapted,NL:Q:31001361,Langenhorst,regular,available,93611,432097,0,Britsenburg,N,Y,,,,langshalte,18.00,,,,false,false,false,false,false,false,0.27,2.13,1.13,18.00,1.44,false,false,true,3.00,2.43,0.26,true,false,L03,true,false,false,false,false,true,true,true,true,1,false,0,false,false,false,,2018-01-08T15:00:09Z,2015-05-03T22:03:34Z,2018-11-28T17:08:29Z
NL:S:31000406,combiTramBus,2006-01-01T00:00:00Z,Langenhorst,Langenhorst,Rotterdam,,adapted,NL:Q:31003760,Langenhorst,regular,expired,93527,432143,0,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-03T23:33:30Z,2015-05-03T22:03:34Z,2018-01-08T15:02:17Z
NL:S:31000406,combiTramBus,2018-01-01T12:00:00Z,Langenhorst,Slinge,Rotterdam,,adapted,NL:Q:31000406,Langenhorst,regular,available,93590,432104,0,Slinge,Y,,Y,,,langshalte,16.20,,,,true,false,true,true,true,false,0.22,3.90,3.90,13.80,1.32,true,true,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,4,false,0,false,false,false,,2018-01-08T14:58:38Z,2015-05-03T22:03:34Z,2018-11-28T17:12:17Z
NL:S:31000406,combiTramBus,2018-01-01T12:00:00Z,Langenhorst,Schothorst,Rotterdam,,adapted,NL:Q:31000407,Langenhorst,regular,available,93670,432106,0,Schothorst,Y,,Y,,,langshalte,14.40,,,,true,false,true,true,true,false,0.22,2.75,1.46,12.00,1.46,true,true,false,,,0.00,true,true,L03,true,false,false,false,false,true,true,true,true,4,false,0,false,false,false,,2018-01-08T14:58:38Z,2015-05-03T22:03:34Z,2018-11-28T17:08:35Z
