stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:50000152,onstreetBus,2018-11-28T00:00:00Z,Voorstraat,Voorstraat,Utrecht,,adapted,NL:Q:50000152,Voorstraat,regular,available,136823,456359,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,true,,false,false,false,false,false,false,false,false,true,,false,0,false,false,false,,2018-11-28T10:32:34Z,2015-05-03T22:04:06Z,2018-11-28T10:32:34Z
NL:S:50000160,onstreetBus,2018-11-28T00:00:00Z,Daalsesingel,Catharijnebaan,Utrecht,,adapted,NL:Q:50000160,Daalsesingel,regular,available,136090,456100,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:32:36Z,2015-05-03T22:04:06Z,2018-11-28T10:32:36Z
NL:S:50000160,onstreetBus,2018-11-28T00:00:00Z,Daalsesingel,Catharijnebaan,Utrecht,,adapted,NL:Q:50000190,Daalsesingel,regular,available,136016,456320,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:32:36Z,2015-05-03T22:04:06Z,2018-11-28T10:32:36Z
NL:S:50000250,onstreetBus,2018-11-28T00:00:00Z,"De Lichtkring",Eykmanlaan,Utrecht,,adapted,NL:Q:50000250,"De Lichtkring",regular,available,137781,457747,0,,Y,,Y,,,langshalte,20.00,,,,true,false,true,false,false,false,0.18,3.00,3.00,20.00,1.00,false,false,false,,3.00,0.09,true,false,,true,false,true,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:29:07Z,2015-05-03T22:04:06Z,2018-11-28T10:29:07Z
NL:S:50000250,onstreetBus,2018-11-28T00:00:00Z,"De Lichtkring",Eykmanlaan,Utrecht,,adapted,NL:Q:50000260,"De Lichtkring",regular,available,137578,457704,0,,Y,,Y,,,langshalte,20.00,,,,true,false,true,false,false,false,0.18,2.40,2.40,20.00,1.00,false,false,false,,2.40,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:29:08Z,2015-05-03T22:04:06Z,2018-11-28T10:29:08Z
NL:S:50000290,onstreetBus,2018-11-28T00:00:00Z,Eykmanplein,Blauwkapelseweg,Utrecht,,adapted,NL:Q:50000290,Eykmanplein,regular,available,137391,457176,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:29:34Z,2015-05-03T22:04:06Z,2018-11-28T10:29:34Z
NL:S:50000290,onstreetBus,2018-11-28T00:00:00Z,Eykmanplein,Blauwkapelseweg,Utrecht,,adapted,NL:Q:50000300,Eykmanplein,regular,available,137356,457128,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,true,,false,0,false,false,false,,2018-11-28T10:29:34Z,2015-05-03T22:04:06Z,2018-11-28T10:29:34Z
NL:S:50000330,onstreetBus,2018-11-28T00:00:00Z,Wittevrouwenbrug,Wittevrouwensingel,Utrecht,,adapted,NL:Q:50000330,Wittevrouwenbrug,regular,available,137139,456375,0,,Y,,Y,,,langshalte,12.00,,,,true,false,true,false,false,false,0.18,2.10,2.10,12.00,0.80,false,false,false,,2.10,0.09,true,true,,false,false,true,false,false,true,false,false,true,,false,0,true,false,false,,2018-11-28T10:32:51Z,2015-05-03T22:04:06Z,2018-11-28T10:32:51Z
NL:S:50000330,onstreetBus,2018-11-28T00:00:00Z,Wittevrouwenbrug,Wittevrouwensingel,Utrecht,,adapted,NL:Q:50000340,Wittevrouwenbrug,regular,available,137125,456373,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,18.00,1.00,false,false,false,,1.20,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:51Z,2015-05-03T22:04:06Z,2018-11-28T10:32:51Z
NL:S:50000350,onstreetBus,2018-11-15T01:00:00Z,Stadsschouwburg,Maliesingel,Utrecht,,adapted,NL:Q:50000351,Stadsschouwburg,temporary,plan,137218,456081,0,,N,,N,,,unknown,0.00,,,,false,false,false,false,false,false,,,,,,false,false,false,,,,false,false,,false,false,false,false,false,false,false,false,false,,false,,false,false,false,,2018-11-20T09:52:51Z,2015-05-03T22:04:06Z,2018-11-20T09:52:50Z
NL:S:50000350,onstreetBus,2018-11-28T00:00:00Z,Stadsschouwburg,Lucasbolwerk,Utrecht,,adapted,NL:Q:50000350,Stadsschouwburg,regular,available,137199,456098,0,,Y,,Y,,,langshalte,46.00,,,,false,false,true,false,false,false,0.18,1.80,1.80,46.00,1.00,false,false,false,,1.20,0.12,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:09Z,2015-05-03T22:04:06Z,2018-11-28T10:32:09Z
NL:S:50000350,onstreetBus,2018-11-28T00:00:00Z,Stadsschouwburg,Lucasbolwerk,Utrecht,,adapted,NL:Q:50003350,Stadsschouwburg,regular,available,137147,456106,0,,Y,,Y,,,langshalte,46.00,,,,false,false,true,false,false,false,0.18,2.00,2.00,46.00,1.00,false,false,false,,1.20,0.09,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:09Z,2015-05-03T22:04:06Z,2018-11-28T10:32:09Z
NL:S:50000350,onstreetBus,2018-11-28T00:00:00Z,Stadsschouwburg,Nachtegaalstraat,Utrecht,,adapted,NL:Q:50006810,Stadsschouwburg,regular,available,137296,456073,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:32:09Z,2015-05-03T22:04:06Z,2018-11-28T10:32:09Z
NL:S:50000360,onstreetBus,2018-11-28T00:00:00Z,Neude,Potterstraat,Utrecht,,adapted,NL:Q:50000360,Neude,regular,available,136554,456175,0,,Y,,Y,,,langshalte,60.00,,,,false,false,true,false,false,false,0.18,2.50,2.50,60.00,1.00,false,false,false,,1.50,0.12,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:57Z,2015-05-03T22:04:07Z,2018-11-28T10:30:57Z
NL:S:50000360,onstreetBus,2018-11-28T00:00:00Z,Neude,Potterstraat,Utrecht,,adapted,NL:Q:50003360,Neude,regular,available,136504,456171,0,,Y,,Y,,,langshalte,60.00,,,,false,false,true,false,false,false,0.18,2.50,2.50,60.00,1.00,false,false,false,,1.50,0.12,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:57Z,2015-05-03T22:04:07Z,2018-11-28T10:30:57Z
NL:S:50000370,onstreetBus,2018-11-28T00:00:00Z,Janskerkhof,Janskerkhof,Utrecht,,adapted,NL:Q:50000370,Janskerkhof,regular,available,136890,456134,0,,Y,,Y,,,langshalte,28.00,,,,false,false,true,false,false,false,0.18,2.00,2.00,28.00,1.00,false,false,false,,1.20,0.12,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:06Z,2015-05-03T22:04:07Z,2018-11-28T10:30:06Z
NL:S:50000370,onstreetBus,2018-11-28T00:00:00Z,Janskerkhof,Janskerkhof,Utrecht,,adapted,NL:Q:50003370,Janskerkhof,regular,available,136835,456128,0,,Y,,Y,,,langshalte,26.00,,,,false,false,true,false,false,false,0.18,2.00,2.00,26.00,1.00,false,false,false,,1.20,0.12,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:06Z,2015-05-03T22:04:07Z,2018-11-28T10:30:06Z
NL:S:50000370,onstreetBus,2018-11-28T00:00:00Z,Janskerkhof,Jansdam,Utrecht,,adapted,NL:Q:50006610,Janskerkhof,regular,available,136825,456051,0,,Y,,Y,,,langshalte,12.00,,,,true,false,true,false,false,false,0.18,1.80,1.80,12.00,1.00,false,false,false,,1.80,0.09,true,false,,false,false,true,false,false,false,false,false,false,,false,0,true,false,false,,2018-11-28T10:30:06Z,2015-05-03T22:04:07Z,2018-11-28T10:30:06Z
NL:S:50000520,onstreetBus,2018-11-28T00:00:00Z,Marnixlaan,Amsterdamsestraatweg,Utrecht,,adapted,NL:Q:50000520,Marnixlaan,regular,available,134721,457543,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,2.00,2.00,18.00,1.00,false,false,false,,3.00,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:44Z,2015-05-03T22:04:07Z,2018-11-28T10:30:44Z
NL:S:50000520,onstreetBus,2018-11-28T00:00:00Z,Marnixlaan,Amsterdamsestraatweg,Utrecht,,adapted,NL:Q:59150150,Marnixlaan,regular,available,134753,457525,0,,Y,,Y,,,semi-haltehaven,18.00,3.00,,6.00,true,false,true,false,false,false,0.18,1.50,1.50,18.00,1.00,false,false,false,,3.00,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:30:45Z,2015-05-03T22:04:07Z,2018-11-28T10:30:45Z
NL:S:50000530,onstreetBus,2018-11-28T00:00:00Z,Nijenoord,Nijenoord,Utrecht,,adapted,NL:Q:50000530,Nijenoord,regular,available,135699,457229,0,,Y,,Y,,,langshalte,24.00,,,,true,false,true,false,false,false,0.18,2.80,2.80,24.00,1.00,false,false,false,,1.50,0.09,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:31:00Z,2015-05-03T22:04:07Z,2018-11-28T10:31:00Z
NL:S:50000530,onstreetBus,2018-11-28T00:00:00Z,Nijenoord,Nijenoord,Utrecht,,adapted,NL:Q:50000540,Nijenoord,regular,available,135722,457245,0,,Y,,Y,,,langshalte,24.00,,,,true,false,true,false,false,false,0.18,2.80,2.80,24.00,1.00,false,false,false,,1.50,0.09,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:31:00Z,2015-05-03T22:04:07Z,2018-11-28T10:31:00Z
NL:S:50000581,onstreetBus,2018-11-28T00:00:00Z,Marnixlaan,Marnixlaan,Utrecht,,adapted,NL:Q:50000581,Marnixlaan,regular,available,134906,457617,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:30:45Z,2015-05-03T22:04:07Z,2018-11-28T10:30:45Z
NL:S:50000581,onstreetBus,2018-11-28T00:00:00Z,Marnixlaan,Marnixlaan,Utrecht,,adapted,NL:Q:59150370,Marnixlaan,regular,available,134857,457539,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:30:45Z,2015-05-03T22:04:07Z,2018-11-28T10:30:45Z
NL:S:50000700,onstreetBus,2018-11-28T00:00:00Z,Sartreweg,Sartreweg,Utrecht,,adapted,NL:Q:50000700,Sartreweg,regular,available,138264,457002,0,,Y,,Y,,,haltehaven,18.00,3.00,20.00,15.00,true,false,true,false,false,false,0.18,2.70,2.70,18.00,1.00,false,false,false,,1.50,0.09,true,false,,true,false,false,true,false,false,true,false,true,,false,0,true,false,false,,2018-11-28T10:31:55Z,2015-05-03T22:04:07Z,2018-11-28T10:31:55Z
NL:S:50000700,onstreetBus,2018-11-28T00:00:00Z,Sartreweg,"Kardinaal de Jongweg",Utrecht,,adapted,NL:Q:50000701,Sartreweg,regular,available,138188,457174,0,,N,,N,,,semi-haltehaven,24.40,3.10,,17.00,true,false,false,false,false,false,0.15,3.00,3.00,24.40,1.20,false,false,false,,2.00,0.00,true,false,,false,false,false,false,false,true,false,false,false,,true,5,false,false,false,,2018-11-28T10:31:55Z,2015-05-03T22:04:07Z,2018-11-28T10:31:55Z
NL:S:50000700,onstreetBus,2018-11-28T00:00:00Z,Sartreweg,Sartreweg,Utrecht,,adapted,NL:Q:50000710,Sartreweg,regular,available,138297,457067,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,2.10,2.10,18.00,1.00,false,false,false,,1.50,0.09,true,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:31:55Z,2015-05-03T22:04:07Z,2018-11-28T10:31:55Z
NL:S:50000720,onstreetBus,2018-11-28T00:00:00Z,Veemarkt,"Biltse Rading",Utrecht,,adapted,NL:Q:50000720,Veemarkt,regular,available,138619,457180,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:32:30Z,2015-05-03T22:04:07Z,2018-11-28T10:32:30Z
NL:S:50000720,onstreetBus,2018-11-28T00:00:00Z,Veemarkt,"Biltse Rading",Utrecht,,adapted,NL:Q:50100110,Veemarkt,regular,available,138643,457155,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,,false,false,false,false,false,false,false,false,false,,false,0,false,false,false,,2018-11-28T10:32:30Z,2015-05-03T22:04:07Z,2018-11-28T10:32:30Z
NL:S:50000920,onstreetBus,2018-11-28T00:00:00Z,"Station Zuilen",St.-Josephlaan,Utrecht,,adapted,NL:Q:50000920,"Station Zuilen",regular,available,134580,457269,0,,Y,,Y,,,haltehaven,18.45,3.00,20.00,15.00,true,false,true,false,false,false,0.18,1.80,1.80,18.45,1.00,false,false,false,,2.00,0.09,true,false,,true,false,true,true,false,false,true,false,false,,false,0,false,false,false,,2018-11-28T10:32:13Z,2015-05-03T22:04:07Z,2018-11-28T10:32:13Z
NL:S:50000920,onstreetBus,2018-11-28T00:00:00Z,"Station Zuilen",St.-Josephlaan,Utrecht,,adapted,NL:Q:59150910,"Station Zuilen",regular,available,134613,457266,0,,Y,,Y,,,haltehaven,18.90,3.00,20.00,15.00,true,false,true,false,false,false,0.18,2.40,2.40,18.90,1.00,false,false,false,,2.00,0.09,true,false,,true,false,true,true,false,false,true,false,false,,true,0,false,false,false,,2018-11-28T10:32:13Z,2015-05-03T22:04:07Z,2018-11-28T10:32:13Z
NL:S:50000950,onstreetBus,2018-11-28T00:00:00Z,Balijelaan,Balijelaan,Utrecht,,adapted,NL:Q:50000950,Balijelaan,regular,available,136321,454435,0,,Y,,N,,,haltehaven,12.00,3.50,6.00,15.00,true,false,true,false,false,false,0.12,1.05,1.05,12.00,1.00,false,false,false,,1.50,0.09,true,false,,true,false,true,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:28:37Z,2015-05-03T22:04:07Z,2018-11-28T10:28:37Z
NL:S:50000950,onstreetBus,2018-11-28T00:00:00Z,Balijelaan,Balijelaan,Utrecht,,adapted,NL:Q:50000960,Balijelaan,regular,available,136268,454386,0,,Y,,Y,,,langshalte,40.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,40.00,1.00,false,false,false,,1.50,0.09,true,true,,true,false,false,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:28:37Z,2015-05-03T22:04:07Z,2018-11-28T10:28:37Z
NL:S:50000950,onstreetBus,2018-11-28T00:00:00Z,Balijelaan,Croeselaan,Utrecht,,adapted,NL:Q:50006370,Balijelaan,regular,available,136323,454473,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,18.00,1.00,false,false,false,,1.20,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:28:38Z,2015-05-03T22:04:07Z,2018-11-28T10:28:38Z
NL:S:50000950,onstreetBus,2018-11-28T00:00:00Z,Balijelaan,Bolksbeekstraat,Utrecht,,adapted,NL:Q:50006380,Balijelaan,regular,available,136323,454524,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,18.00,1.00,false,false,false,,1.20,0.09,true,true,,true,false,false,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:28:38Z,2015-05-03T22:04:07Z,2018-11-28T10:28:38Z
NL:S:50001000,onstreetBus,2018-01-13T00:00:00Z,Sterrenwijk,Venuslaan,Utrecht,,adapted,NL:Q:50001001,Sterrenwijk,regular,available,137213,454739,0,,Y,,Y,,,semi-haltehaven,0.01,3.00,26.00,,true,false,true,true,true,false,0.18,2.40,2.40,24.00,1.20,true,true,false,,,,true,true,L03,false,false,true,true,false,true,false,true,true,6,false,0,true,false,false,,2018-01-19T14:35:14Z,2015-05-03T22:04:07Z,2018-01-19T14:35:14Z
NL:S:50001000,onstreetBus,2018-11-28T00:00:00Z,Sterrenwijk,Albatrosstraat,Utrecht,,adapted,NL:Q:50001000,Sterrenwijk,regular,available,137220,454749,0,,N,,N,,,langshalte,0.01,,,,false,false,false,false,false,false,0.01,0.01,0.01,0.01,0.01,false,false,false,,,0.00,false,false,L03,false,false,false,false,false,false,false,false,true,,false,0,false,false,false,,2018-11-28T10:32:14Z,2015-05-03T22:04:07Z,2018-11-28T10:32:14Z
NL:S:50001000,onstreetBus,2018-11-28T00:00:00Z,Sterrenwijk,Venuslaan,Utrecht,,adapted,NL:Q:50001010,Sterrenwijk,regular,available,137232,454691,0,,Y,,Y,,,langshalte,26.00,,,,true,false,true,true,true,false,0.18,2.40,2.00,22.00,1.75,true,true,false,,1.80,0.00,true,true,L03,false,false,true,true,false,true,false,true,true,6,false,0,true,false,false,,2018-11-28T10:32:14Z,2015-05-03T22:04:07Z,2018-11-28T10:32:14Z
NL:S:50001020,onstreetBus,2018-11-28T12:00:00Z,Herculesplein/Stadion,Herculeslaan,Utrecht,,adapted,NL:Q:50001023,Herculesplein/Stadion,regular,plan,138366,454651,0,,U,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T12:23:14Z,2015-05-03T22:04:07Z,2018-11-28T16:54:04Z
NL:S:50001020,onstreetBus,2018-11-28T00:00:00Z,Herculesplein/Stadion,Herculeslaan,Utrecht,,adapted,NL:Q:50001020,Herculesplein/Stadion,regular,available,138308,454661,0,,Y,,Y,,,langshalte,44.00,,,,true,false,true,false,false,false,0.18,2.40,2.40,44.00,1.00,false,false,false,,0.90,0.12,true,false,,true,false,false,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:32:07Z,2015-05-03T22:04:07Z,2018-11-28T10:32:07Z
NL:S:50001020,onstreetBus,2018-11-28T00:00:00Z,Herculesplein/Stadion,Herculeslaan,Utrecht,,adapted,NL:Q:50001021,Herculesplein/Stadion,regular,available,138323,454609,0,,Y,,Y,,,langshalte,14.00,,,,false,false,true,false,false,false,0.18,3.00,3.00,14.00,1.00,false,false,false,,3.00,0.09,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:07Z,2015-05-03T22:04:07Z,2018-11-28T10:32:07Z
NL:S:50001020,onstreetBus,2018-11-28T00:00:00Z,Herculesplein/Stadion,Herculesplein,Utrecht,,adapted,NL:Q:50003551,Herculesplein/Stadion,regular,available,138307,454559,0,,Y,,Y,,,langshalte,18.00,,,,false,false,true,true,true,false,0.22,1.80,1.50,18.00,1.50,true,true,false,,1.50,0.10,true,false,,true,true,true,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:32:07Z,2015-05-03T22:04:07Z,2018-11-28T10:32:07Z
NL:S:50001020,onstreetBus,2018-11-28T00:00:00Z,Herculesplein/Stadion,Herculeslaan,Utrecht,,adapted,NL:Q:50101010,Herculesplein/Stadion,regular,available,138399,454627,0,,Y,,Y,,,langshalte,26.00,,,,true,false,true,true,true,false,0.18,1.50,1.50,18.00,1.80,true,true,false,,1.80,0.00,true,false,,true,true,true,true,false,true,true,false,true,,true,30,true,false,false,,2018-11-28T10:32:07Z,2015-05-03T22:04:07Z,2018-11-28T10:32:07Z
NL:S:50001270,onstreetBus,2018-11-28T00:00:00Z,Socrateslaan,Berkelstraat,Utrecht,,adapted,NL:Q:50001270,Socrateslaan,regular,available,136295,453248,0,,Y,,N,,,semi-haltehaven,24.00,3.00,18.00,,true,false,true,false,false,false,0.18,1.00,1.00,24.00,1.00,false,false,false,,1.00,0.09,true,true,,true,false,true,true,false,true,true,false,true,,true,0,true,false,false,,2018-11-28T10:32:01Z,2015-05-03T22:04:07Z,2018-11-28T10:32:01Z
NL:S:50001270,onstreetBus,2018-11-28T00:00:00Z,Socrateslaan,Socrateslaan,Utrecht,,adapted,NL:Q:50001282,Socrateslaan,regular,available,136290,453222,0,,Y,,N,,,langshalte,24.00,,,,true,false,true,false,false,false,0.18,1.20,1.20,24.00,1.00,false,false,false,,1.00,0.09,true,true,,true,false,true,true,false,true,true,false,true,,true,0,true,false,false,,2018-11-28T10:32:01Z,2015-05-03T22:04:07Z,2018-11-28T10:32:01Z
NL:S:50001390,onstreetBus,2018-11-28T00:00:00Z,"Constant Erzeijstraat","Constant Erzeijstraat",Utrecht,,adapted,NL:Q:50001390,"Constant Erzeijstraat",regular,available,136665,453194,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,3.00,3.00,18.00,1.00,false,false,false,,3.00,0.09,true,false,,true,false,true,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:28:55Z,2015-05-03T22:04:07Z,2018-11-28T10:28:55Z
NL:S:50001390,onstreetBus,2018-11-28T00:00:00Z,"Constant Erzeijstraat","Constant Erzeijstraat",Utrecht,,adapted,NL:Q:50001400,"Constant Erzeijstraat",regular,available,136690,453204,0,,Y,,Y,,,haltehaven,16.00,3.00,24.00,15.00,true,false,true,false,false,false,0.18,3.60,3.60,16.00,1.00,false,false,false,,3.60,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:28:55Z,2015-05-03T22:04:07Z,2018-11-28T10:28:55Z
NL:S:50001650,onstreetBus,2018-11-28T00:00:00Z,"Pedro Luis Brionstraat","Aartsbiss Romerostraat",Utrecht,,adapted,NL:Q:50001650,"Pedro Luis Brionstraat",regular,available,138436,458106,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,16.00,1.00,false,false,false,,1.50,0.09,true,false,,true,false,true,true,false,true,true,false,false,,false,0,true,false,false,,2018-11-28T10:31:23Z,2015-05-03T22:04:07Z,2018-11-28T10:31:23Z
NL:S:50001650,onstreetBus,2018-11-28T00:00:00Z,"Pedro Luis Brionstraat","Pedro Luis Brionstraat",Utrecht,,adapted,NL:Q:50001660,"Pedro Luis Brionstraat",regular,available,138434,458059,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,16.00,1.00,false,false,false,,1.50,0.09,true,false,,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-11-28T10:31:23Z,2015-05-03T22:04:07Z,2018-11-28T10:31:23Z
NL:S:50001670,onstreetBus,2018-11-28T00:00:00Z,"Simon Bolivarstraat","Aartsbiss Romerostraat",Utrecht,,adapted,NL:Q:50001670,"Simon Bolivarstraat",regular,available,138407,457845,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,16.00,1.00,false,false,false,,2.00,0.09,true,true,,true,false,true,false,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:31:57Z,2015-05-03T22:04:07Z,2018-11-28T10:31:57Z
NL:S:50001670,onstreetBus,2018-11-28T00:00:00Z,"Simon Bolivarstraat","Aartsbiss Romerostraat",Utrecht,,adapted,NL:Q:50001680,"Simon Bolivarstraat",regular,available,138427,457861,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,16.00,1.00,false,false,false,,1.50,0.09,true,false,,false,false,true,false,false,true,false,false,false,,true,0,true,false,false,,2018-11-28T10:31:57Z,2015-05-03T22:04:07Z,2018-11-28T10:31:57Z
NL:S:50001810,onstreetBus,2018-11-28T00:00:00Z,"Willem van Noortplein","Willem van Noortplein",Utrecht,,adapted,NL:Q:50001810,"Willem van Noortplein",regular,available,136881,457153,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,18.00,1.00,false,false,false,,1.50,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:48Z,2015-05-03T22:04:07Z,2018-11-28T10:32:48Z
NL:S:50001810,onstreetBus,2018-11-28T00:00:00Z,"Willem van Noortplein","Willem van Noortplein",Utrecht,,adapted,NL:Q:50001820,"Willem van Noortplein",regular,available,136910,457197,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,false,0.18,1.50,1.50,16.00,1.00,false,false,false,,1.50,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:32:48Z,2015-05-03T22:04:07Z,2018-11-28T10:32:48Z
NL:S:50001930,onstreetBus,2018-11-28T00:00:00Z,Paramaribostraat,"Laan van Nieuw Guinea",Utrecht,,adapted,NL:Q:50001930,Paramaribostraat,regular,available,134391,456140,0,,Y,,N,,,langshalte,8.00,,,,true,false,true,false,false,false,0.08,1.50,1.50,8.00,1.50,true,true,false,,1.50,0.04,true,false,,false,false,true,false,false,true,false,false,false,,true,12,false,false,false,,2018-11-28T10:31:20Z,2015-05-03T22:04:07Z,2018-11-28T10:31:20Z
NL:S:50001930,onstreetBus,2018-11-28T00:00:00Z,Paramaribostraat,"Laan van Nieuw Guinea",Utrecht,,adapted,NL:Q:50001940,Paramaribostraat,regular,available,134392,456140,0,,Y,,N,,,langshalte,8.00,,,,true,false,true,false,false,false,0.08,1.40,1.40,8.00,1.40,true,true,false,,1.50,0.00,true,false,,false,false,true,false,false,true,false,false,false,,true,12,false,false,false,,2018-11-28T10:31:20Z,2015-05-03T22:04:07Z,2018-11-28T10:31:20Z
NL:S:50001970,onstreetBus,2018-11-28T00:00:00Z,"Everard Meysterlaan","Joseph Haydnlaan",Utrecht,,adapted,NL:Q:50001970,"Everard Meysterlaan",regular,available,134154,455459,0,,Y,,Y,,,haltehaven,16.00,3.00,24.00,15.00,true,false,true,false,false,false,0.18,1.90,1.90,16.00,1.00,false,false,false,,2.00,0.09,true,true,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-11-28T10:29:33Z,2015-05-03T22:04:07Z,2018-11-28T10:29:33Z
