stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:58420170,onstreetBus,2014-07-31T15:48:00Z,"Homeruskwartier West",Iliasstraat,"Almere Poort",,adapted,NL:Q:58420170,"Homeruskwartier West",regular,available,138756,485352,0,,Y,,Y,,,langshalte,36.30,,,,true,false,true,true,true,true,0.18,4.50,4.50,36.30,2.80,true,false,true,3.00,4.30,0.20,true,false,,true,false,true,true,,true,false,false,false,,false,,true,false,false,,2015-05-04T14:28:46Z,2015-05-03T22:04:24Z,2015-05-03T23:50:25Z
NL:S:58420170,onstreetBus,2014-07-31T15:56:00Z,"Homeruskwartier West",Iliasstraat,"Almere Poort",,adapted,NL:Q:58420180,"Homeruskwartier West",regular,available,138688,485326,0,,Y,,Y,,,langshalte,36.30,,,,true,false,true,true,true,true,0.18,3.50,3.50,36.30,1.80,true,false,true,3.00,3.50,0.30,true,false,,true,false,true,true,,true,false,true,false,,false,,true,false,false,,2015-05-04T14:28:46Z,2015-05-03T22:04:24Z,2015-05-03T23:50:25Z
NL:S:58610110,onstreetBus,2014-10-01T14:43:00Z,"De Kemphaan",Waterlandseweg,"Almere Hout",,adapted,NL:Q:58610110,"De Kemphaan",regular,available,146646,483795,0,,N,,Y,,,haltehaven,18.00,4.20,31.00,17.50,true,false,false,false,false,true,0.18,4.70,4.70,18.00,2.40,false,false,false,,,0.00,true,false,,true,false,true,true,,true,false,true,false,,true,2,true,false,false,,2015-05-04T14:28:47Z,2015-05-03T22:04:25Z,2015-05-03T23:50:50Z
NL:S:58610110,onstreetBus,2014-10-01T14:35:00Z,"De Kemphaan",Waterlandseweg,"Almere Hout",,adapted,NL:Q:58610120,"De Kemphaan",regular,available,146627,483798,0,,N,,Y,,,haltehaven,18.00,3.60,31.00,17.00,true,false,false,false,false,true,0.17,6.40,6.40,18.00,2.20,false,false,false,,,0.00,true,false,,true,false,true,true,,true,false,true,false,,true,4,true,false,false,,2015-05-04T14:28:48Z,2015-05-03T22:04:25Z,2015-05-03T23:50:50Z
NL:S:58610170,onstreetBus,2014-12-14T00:00:00Z,Vinkweg,"Hendrik Lorentzweg","Almere Hout",,adapted,NL:Q:58610170,Vinkweg,regular,available,147569,485595,0,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-03T23:50:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:51Z
NL:S:58610170,onstreetBus,2014-12-14T00:00:00Z,Vinkweg,"Hendrik Lorentzweg","Almere Hout",,adapted,NL:Q:58610180,Vinkweg,regular,available,147597,485609,0,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-03T23:50:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:51Z
NL:S:58620020,onstreetBus,2018-11-15T01:00:00Z,"De Steiger","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620020,"De Steiger",regular,available,143800,484639,0,,N,,N,,,unknown,0.00,,,,false,false,false,false,false,false,,,,,,false,false,false,,,,false,false,,false,false,false,false,false,false,false,false,false,,false,,false,false,false,,2018-11-20T09:55:06Z,2015-05-03T22:04:25Z,2018-11-20T09:55:06Z
NL:S:58620020,onstreetBus,2014-07-29T14:06:00Z,"De Steiger","De Steiger","Almere Haven",,adapted,NL:Q:58620030,"De Steiger",regular,available,143794,484600,0,,Y,,Y,,,langshalte,32.00,,,,true,false,true,true,true,true,0.18,4.20,4.20,32.00,2.00,true,true,true,1.60,3.00,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:48Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620020,onstreetBus,2014-07-29T14:08:00Z,"De Steiger","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620040,"De Steiger",regular,available,143824,484634,0,,Y,,Y,,,langshalte,17.40,,,,true,false,true,true,true,true,0.18,3.70,3.70,17.40,2.10,true,false,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:48Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620020,onstreetBus,2014-07-29T13:56:00Z,"De Steiger","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620050,"De Steiger",regular,available,143817,484662,0,,Y,,Y,,,langshalte,35.60,,,,true,false,true,false,false,true,0.18,5.00,5.00,35.60,2.20,true,false,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:48Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620080,onstreetBus,2014-07-29T14:40:00Z,"De Grienden",Oostgriend,"Almere Haven",,adapted,NL:Q:58620080,"De Grienden",regular,available,144931,483408,0,,Y,,Y,,,langshalte,39.80,,,,true,false,true,true,true,true,0.18,3.30,3.30,39.80,1.80,true,true,true,3.00,5.50,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620080,onstreetBus,2014-07-29T14:37:00Z,"De Grienden","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620090,"De Grienden",regular,available,144952,483477,0,,Y,,Y,,,langshalte,37.00,,,,true,false,true,true,true,true,0.18,4.20,4.20,37.00,2.20,true,false,true,3.00,4.20,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620100,onstreetBus,2014-07-29T16:41:00Z,"De Gouwen","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620100,"De Gouwen",regular,available,143168,484211,0,,Y,,Y,,,langshalte,39.00,,,,true,false,true,true,true,true,0.18,4.30,4.30,39.00,1.80,true,true,true,2.40,3.00,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620100,onstreetBus,2014-07-29T16:40:00Z,"De Gouwen","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620150,"De Gouwen",regular,available,143129,484170,0,,Y,,Y,,,langshalte,39.40,,,,true,false,true,true,true,true,0.18,4.20,4.20,39.40,2.20,true,true,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:53Z
NL:S:58620110,onstreetBus,2014-07-29T14:54:00Z,"De Meenten","OPENBAAR VERVOERBAAN","Almere Haven",,adapted,NL:Q:58620110,"De Meenten",regular,available,144638,483075,0,,Y,,Y,,,langshalte,37.00,,,,true,false,true,false,false,true,0.18,1.50,1.50,37.00,1.50,true,true,true,3.00,5.00,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,16,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:52Z
NL:S:58620110,onstreetBus,2014-07-29T14:56:00Z,"De Meenten",Jaagmeent,"Almere Haven",,adapted,NL:Q:58620120,"De Meenten",regular,available,144574,483098,0,,Y,,Y,,,langshalte,35.80,,,,true,false,true,true,true,true,0.18,3.90,3.90,35.80,2.10,true,true,true,3.00,5.50,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:49Z,2015-05-03T22:04:25Z,2015-05-03T23:50:53Z
NL:S:58650040,onstreetBus,2014-07-30T15:07:00Z,Fugaplantsoen,"OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650040,Fugaplantsoen,regular,available,141259,487612,0,,Y,,Y,,,langshalte,29.00,,,,true,false,true,true,true,true,0.18,2.30,2.30,29.00,2.10,true,false,true,3.00,2.30,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:50Z,2015-05-03T22:04:25Z,2015-05-03T23:50:55Z
NL:S:58650040,onstreetBus,2014-07-30T15:16:00Z,Fugaplantsoen,"OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650290,Fugaplantsoen,regular,available,141318,487636,0,,Y,,Y,,,langshalte,28.50,,,,true,false,true,true,true,true,0.18,2.10,2.10,28.50,2.10,true,false,true,3.00,2.10,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:52Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650060,onstreetBus,2014-07-30T15:39:00Z,"Wim Kanplein","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650060,"Wim Kanplein",regular,available,140802,486981,0,,Y,,Y,,,langshalte,27.60,,,,true,false,true,true,true,true,0.18,2.00,2.00,27.60,2.00,true,false,true,3.00,2.00,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:57Z
NL:S:58650060,onstreetBus,2014-07-30T15:51:00Z,"Wim Kanplein","Kathleen Ferrierstraat","Almere Stad",,adapted,NL:Q:58650070,"Wim Kanplein",regular,available,140830,487042,0,,Y,,Y,,,langshalte,27.50,,,,true,false,true,true,true,true,0.18,6.50,6.50,27.50,2.00,true,false,true,3.00,6.50,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:57Z
NL:S:58650110,onstreetBus,2014-07-30T10:11:00Z,Componistenpad,Chopinpad,"Almere Stad",,adapted,NL:Q:58650110,Componistenpad,regular,available,141866,486832,0,,Y,,Y,,,langshalte,31.20,,,,true,false,true,true,true,true,0.18,5.00,5.00,31.20,1.90,true,false,true,1.10,1.10,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:57Z
NL:S:58650110,onstreetBus,2014-07-30T10:13:00Z,Componistenpad,Componistenpad,"Almere Stad",,adapted,NL:Q:58650120,Componistenpad,regular,available,141919,486856,0,,Y,,Y,,,langshalte,27.50,,,,true,false,true,true,true,true,0.18,3.80,3.80,27.50,1.50,true,false,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650160,onstreetBus,2014-07-31T09:44:00Z,Spanningsveld,"OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650160,Spanningsveld,regular,available,142378,485383,0,,Y,,Y,,,langshalte,35.90,,,,true,false,true,true,true,true,0.18,3.80,3.80,35.90,1.90,true,false,true,3.00,3.90,0.10,true,true,,true,true,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:51Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650160,onstreetBus,2014-07-31T09:50:00Z,Spanningsveld,"OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650170,Spanningsveld,regular,available,142319,485410,0,,Y,,Y,,,langshalte,35.60,,,,true,false,true,true,true,true,0.18,4.30,4.30,35.60,2.10,true,false,true,3.00,4.30,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:52Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650270,onstreetBus,2014-07-30T14:45:00Z,"Kruidenwijk West",Mirtestraat,"Almere Stad",,adapted,NL:Q:58650270,"Kruidenwijk West",regular,available,142101,488312,0,,Y,,Y,,,langshalte,30.00,,,,true,false,true,true,true,true,0.18,4.60,4.60,30.00,2.40,true,false,true,3.00,4.60,0.10,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:52Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650270,onstreetBus,2014-07-30T14:33:00Z,"Kruidenwijk West","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650280,"Kruidenwijk West",regular,available,142040,488291,0,,Y,,Y,,,langshalte,25.50,,,,true,false,true,true,true,true,0.18,1.80,1.80,25.50,1.80,true,false,true,3.00,1.80,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:52Z,2015-05-03T22:04:25Z,2015-05-03T23:50:58Z
NL:S:58650430,onstreetBus,2018-04-24T12:00:00Z,Stadhuisplein,Bankierbaan,"Almere Stad",,adapted,NL:Q:58650430,Stadhuisplein,regular,available,143580,487056,0,,Y,,Y,,,langshalte,60.00,,,,true,false,true,false,false,true,0.18,2.50,2.50,60.00,1.50,true,true,false,,,0.00,true,true,,true,false,true,true,false,true,false,true,true,10,false,,true,false,false,,2018-05-04T15:48:27Z,2015-05-03T22:04:25Z,2018-05-04T15:48:27Z
NL:S:58650430,onstreetBus,2014-07-29T12:30:00Z,Stadhuisplein,Bankierbaan,"Almere Stad",,adapted,NL:Q:58650440,Stadhuisplein,regular,available,143578,487095,0,,Y,,Y,,,langshalte,59.90,,,,true,false,true,false,false,true,0.18,2.80,2.80,59.90,1.50,true,true,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,10,false,,true,false,false,,2015-05-04T14:28:54Z,2015-05-03T22:04:25Z,2015-05-03T23:50:59Z
NL:S:58650570,onstreetBus,2014-07-31T11:26:00Z,"Parkwijk Midden",Iepenstraat,"Almere Stad",,adapted,NL:Q:58650570,"Parkwijk Midden",regular,available,145496,487335,0,,Y,,Y,,,langshalte,36.50,,,,true,false,true,true,true,true,0.18,4.20,4.20,36.50,1.90,true,false,true,2.65,4.20,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:55Z,2015-05-03T22:04:25Z,2015-05-03T23:51:00Z
NL:S:58650570,onstreetBus,2014-07-31T11:04:00Z,"Parkwijk Midden",Hypericumstraat,"Almere Stad",,adapted,NL:Q:58650580,"Parkwijk Midden",regular,available,145576,487293,0,,Y,,Y,,,langshalte,36.60,,,,true,false,true,true,true,true,0.18,4.20,4.20,36.60,2.00,true,false,true,3.00,4.10,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:55Z,2015-05-03T22:04:25Z,2015-05-03T23:51:00Z
NL:S:58650590,onstreetBus,2014-07-29T11:30:00Z,"Romy Schneiderweg","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650590,"Romy Schneiderweg",regular,available,144867,486575,0,,Y,,Y,,,langshalte,36.00,,,,true,false,true,true,true,true,0.18,4.20,4.20,36.00,2.20,true,true,true,3.00,4.20,0.20,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:28:55Z,2015-05-03T22:04:25Z,2015-05-03T23:51:00Z
NL:S:58650590,onstreetBus,2014-07-29T11:21:00Z,"Romy Schneiderweg","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58650600,"Romy Schneiderweg",regular,available,144835,486645,0,,Y,,Y,,,langshalte,36.00,,,,true,false,true,true,true,true,0.18,4.20,4.20,36.00,2.20,true,true,true,3.00,4.20,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,7,true,false,false,,2015-05-04T14:28:55Z,2015-05-03T22:04:25Z,2015-05-03T23:51:00Z
NL:S:58651010,onstreetBus,2014-07-30T15:49:00Z,"Noorderplassen Zuid","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58651010,"Noorderplassen Zuid",regular,available,140879,488977,0,,Y,,Y,,,langshalte,46.00,,,,true,false,true,true,true,true,0.18,2.20,2.20,46.00,2.20,true,false,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,8,true,false,false,,2015-05-04T14:28:58Z,2015-05-03T22:04:25Z,2015-05-03T23:51:02Z
NL:S:58651010,onstreetBus,2014-07-30T15:34:00Z,"Noorderplassen Zuid","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58651020,"Noorderplassen Zuid",regular,available,140840,489067,0,,Y,,Y,,,langshalte,44.80,,,,true,false,true,true,true,true,0.18,2.00,2.00,44.80,2.00,true,false,true,1.50,5.90,0.00,true,false,,true,false,true,true,,true,false,true,false,,true,2,true,false,false,,2015-05-04T14:28:58Z,2015-05-03T22:04:25Z,2015-05-03T23:51:02Z
NL:S:58651030,onstreetBus,2014-07-30T16:06:00Z,"Noorderplassen Noord","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58651030,"Noorderplassen Noord",regular,available,140444,489499,0,,Y,,Y,,,langshalte,44.40,,,,true,false,true,true,true,true,0.18,2.00,2.00,44.40,2.00,true,false,false,,,0.00,true,false,,false,false,true,true,,false,false,false,false,,true,20,true,false,false,,2015-05-04T14:28:58Z,2015-05-03T22:04:25Z,2015-05-03T23:51:02Z
NL:S:58651030,onstreetBus,2014-07-30T16:18:00Z,"Noorderplassen Noord","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58651040,"Noorderplassen Noord",regular,available,140552,489489,0,,Y,,Y,,,langshalte,35.50,,,,true,false,true,true,true,true,0.18,1.90,1.90,35.50,1.80,true,false,false,,,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,25,true,false,false,,2015-05-04T14:28:58Z,2015-05-03T22:04:25Z,2015-05-03T23:51:02Z
NL:S:58655510,onstreetBus,2014-07-30T12:17:00Z,"Literatuurwijk West","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58655510,"Literatuurwijk West",regular,available,140630,485423,0,,Y,,Y,,,langshalte,35.60,,,,true,false,true,true,true,true,0.18,4.40,4.40,35.60,2.50,true,false,true,3.00,4.40,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:29:01Z,2015-05-03T22:04:25Z,2015-05-03T23:51:04Z
NL:S:58655510,onstreetBus,2014-07-30T12:07:00Z,"Literatuurwijk West","OPENBAAR VERVOERBAAN","Almere Stad",,adapted,NL:Q:58655520,"Literatuurwijk West",regular,available,140697,485453,0,,Y,,Y,,,langshalte,31.50,,,,true,false,true,true,true,true,0.18,4.20,4.20,31.50,1.80,true,false,true,3.00,4.20,0.32,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:29:02Z,2015-05-03T22:04:25Z,2015-05-03T23:51:04Z
NL:S:58710120,onstreetBus,2014-10-01T15:52:00Z,Stichtsekant,Waterlandseweg,"Almere Hout",,adapted,NL:Q:58710120,Stichtsekant,regular,outofuse,149932,481565,0,,Y,,Y,,,haltehaven,16.00,3.60,46.00,46.00,true,false,true,true,true,true,0.20,2.00,2.00,16.10,2.00,true,true,true,4.00,1.40,0.00,true,false,,true,false,true,true,,true,false,true,false,,true,5,true,false,false,"Halte buiten gebruik tot eind 2019, wanneer loop/fietsbrug is gerealiseerd.",2015-05-04T14:29:02Z,2015-05-03T22:04:25Z,2018-06-13T15:26:54Z
NL:S:58710120,onstreetBus,2014-10-01T15:08:00Z,Stichtsekant,Waterlandseweg,"Almere Hout",,adapted,NL:Q:58710130,Stichtsekant,regular,outofuse,150053,481470,0,,Y,,Y,,,haltehaven,16.00,3.60,45.50,45.50,true,false,true,true,true,true,0.18,2.00,2.00,16.00,2.00,true,true,true,4.00,1.50,0.00,true,false,,true,false,true,true,,true,false,true,false,,false,,true,false,false,"Halte buiten gebruik tot eind 2019, wanneer loop/fietsbrug is gerealiseerd.",2015-05-04T14:29:02Z,2015-05-03T22:04:25Z,2018-06-13T15:25:25Z
NL:S:58750080,onstreetBus,2014-08-01T13:47:00Z,Stripheldenbuurt-M.,"OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750080,Stripheldenbuurt-M.,regular,available,150400,490383,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,true,true,true,0.18,4.00,4.00,18.00,1.70,true,false,false,,,0.30,true,false,,true,false,true,true,,true,false,true,false,,true,10,true,false,false,,2015-05-04T14:29:03Z,2015-05-03T22:04:25Z,2015-05-03T23:51:05Z
NL:S:58750080,onstreetBus,2014-08-01T14:00:00Z,Stripheldenbuurt-M.,"OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750090,Stripheldenbuurt-M.,regular,available,150437,490318,0,,Y,,Y,,,langshalte,18.10,,,,true,false,true,true,true,true,0.18,4.20,4.20,18.10,1.80,true,false,false,,,0.00,true,false,,true,false,true,true,,true,false,true,false,,false,,true,false,false,,2015-05-04T14:29:04Z,2015-05-03T22:04:25Z,2015-05-03T23:51:05Z
NL:S:58750160,onstreetBus,2014-08-05T12:45:00Z,"Groene Kadeweg","Grote Vaartweg","Almere Buiten",,adapted,NL:Q:58750160,"Groene Kadeweg",regular,available,145440,491624,0,,Y,,Y,,,langshalte,14.00,,,,true,false,true,true,true,true,0.18,3.75,3.75,14.00,1.70,true,false,true,1.30,1.20,0.00,true,false,,true,true,true,true,,true,false,true,false,,false,,false,false,false,,2015-05-04T14:29:04Z,2015-05-03T22:04:25Z,2015-05-03T23:51:05Z
NL:S:58750160,onstreetBus,2014-08-05T12:58:00Z,"Groene Kadeweg","Grote Vaartweg","Almere Buiten",,adapted,NL:Q:58750450,"Groene Kadeweg",regular,available,145417,491702,0,,N,,Y,,,haltehaven,14.10,2.50,14.40,6.60,false,false,false,false,false,true,0.18,1.80,1.80,16.20,1.80,false,false,false,,,0.00,true,false,,false,false,true,false,,true,false,false,false,,false,,false,false,false,,2015-05-04T14:29:07Z,2015-05-03T22:04:25Z,2015-05-03T23:51:06Z
NL:S:58750340,onstreetBus,2018-11-15T01:00:00Z,"P.I. Almere",Caissonweg,"Almere Buiten",,adapted,NL:Q:58750350,"P.I. Almere",regular,available,145324,491947,0,,N,,N,,,unknown,0.00,,,,false,false,false,false,false,false,,,,,,false,false,false,,,,false,false,,false,false,false,false,false,false,false,false,false,,false,,false,false,false,,2018-11-20T09:55:07Z,2015-05-03T22:04:25Z,2018-11-20T09:55:07Z
NL:S:58750340,onstreetBus,2014-08-05T13:13:00Z,"P.I. Almere",Pontonweg,"Almere Buiten",,adapted,NL:Q:58750340,"P.I. Almere",regular,available,145321,491953,0,,N,,N,,,langshalte,13.70,,,,false,false,false,false,false,false,0.12,4.20,4.20,13.70,1.00,false,false,false,,,0.00,true,false,,true,false,true,true,,true,false,true,false,,false,,true,false,false,,2015-05-04T14:29:07Z,2015-05-03T22:04:25Z,2015-05-03T23:51:06Z
NL:S:58750570,onstreetBus,2014-08-01T12:44:00Z,Sieradenbuurt,"OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750570,Sieradenbuurt,regular,available,149850,491134,0,,Y,,Y,,,langshalte,18.20,,,,false,false,true,true,true,true,0.18,4.00,4.00,18.20,2.10,true,false,true,6.70,1.50,0.00,true,false,,true,false,true,true,,true,false,true,false,,false,,true,false,false,,2015-05-04T14:29:08Z,2015-05-03T22:04:25Z,2015-05-03T23:51:07Z
NL:S:58750570,onstreetBus,2014-08-01T12:31:00Z,Sieradenbuurt,"OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750580,Sieradenbuurt,regular,available,149821,491121,0,,Y,,Y,,,langshalte,18.20,,,,true,false,true,true,true,true,0.18,4.20,4.20,18.20,1.70,true,false,true,19.40,2.70,0.00,true,false,,true,false,true,true,,true,false,true,false,,true,10,true,false,false,,2015-05-04T14:29:08Z,2015-05-03T22:04:25Z,2015-05-03T23:51:07Z
NL:S:58750700,onstreetBus,2014-08-04T15:19:00Z,"Molenbuurt Noord","OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750700,"Molenbuurt Noord",regular,available,146870,490378,0,,Y,,Y,,,langshalte,34.70,,,,true,false,true,true,true,true,0.18,4.30,4.30,34.70,1.90,true,false,true,1.00,1.20,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,6,true,false,false,,2015-05-04T14:29:08Z,2015-05-03T22:04:25Z,2015-05-03T23:51:07Z
NL:S:58750700,onstreetBus,2014-08-04T15:08:00Z,"Molenbuurt Noord","OPENBAAR VERVOERBAAN","Almere Buiten",,adapted,NL:Q:58750710,"Molenbuurt Noord",regular,available,146942,490359,0,,Y,,Y,,,langshalte,34.70,,,,true,false,true,true,true,true,0.18,4.20,4.20,34.70,2.00,true,false,true,1.00,1.50,0.00,true,true,,true,false,true,true,,true,false,true,true,4,true,4,true,false,false,,2015-05-04T14:29:09Z,2015-05-03T22:04:25Z,2015-05-03T23:51:07Z
NL:S:58750700,onstreetBus,2014-08-04T14:58:00Z,"Molenbuurt Noord","Matieu Cordangpad","Almere Buiten",,adapted,NL:Q:58750720,"Molenbuurt Noord",regular,available,146877,490455,0,,Y,,Y,,,langshalte,15.50,,,,true,false,true,true,true,true,0.18,4.20,4.20,15.50,2.00,true,false,true,3.40,2.00,0.00,true,true,,true,false,true,true,,true,false,true,true,4,false,,true,false,false,,2015-05-04T14:29:09Z,2015-05-03T22:04:25Z,2015-05-03T23:51:07Z
NL:S:58420030,onstreetBus,2014-07-31T17:22:00Z,"Europakwartier Oost","OPENBAAR VERVOERBAAN","Almere Poort",,adapted,NL:Q:58420030,"Europakwartier Oost",regular,available,139703,484226,0,,N,,Y,,,langshalte,43.10,,,,false,false,false,false,false,false,0.10,2.90,2.90,43.10,1.10,false,false,false,,,0.00,true,false,,true,false,true,true,,false,false,true,false,,false,,true,false,false,,2015-05-04T14:28:45Z,2015-05-03T22:06:27Z,2015-05-03T23:50:24Z
NL:S:58420030,onstreetBus,2014-07-31T17:14:00Z,"Europakwartier Oost","OPENBAAR VERVOERBAAN","Almere Poort",,adapted,NL:Q:58420040,"Europakwartier Oost",regular,available,139761,484298,0,,N,,Y,,,langshalte,44.10,,,,false,false,false,false,false,false,0.10,3.00,3.00,44.10,1.50,false,false,false,,,0.00,true,false,,true,false,true,true,,false,false,true,false,,false,,true,false,false,,2015-05-04T14:28:45Z,2015-05-03T22:06:27Z,2015-05-03T23:50:24Z
NL:S:58420090,onstreetBus,2014-07-31T16:12:00Z,"Homeruskwartier Midden",Castorstraat,"Almere Poort",,adapted,NL:Q:58420090,"Homeruskwartier Midden",regular,available,139052,485451,0,,N,,Y,,,langshalte,13.50,,,,false,false,false,false,false,false,0.10,4.20,4.20,13.50,2.40,false,false,true,0.90,1.50,0.30,true,false,,true,false,false,false,,true,false,false,false,,false,,false,false,false,,2015-05-04T14:28:45Z,2015-05-03T22:06:27Z,2015-05-03T23:50:24Z
