stopplacecode,stopplacetype,validfrom,publicname,street,town,stopplaceindication,stopplacestatus,quaycode,quayname,quaytype,quaystatus,rd-x,rd-y,level,location,visuallyaccessible,disabledaccessible-tram,disabledaccessible-bus,disabledaccessible-metro,disabledaccessible-ferry,quayshapetype,baylength,embaymentwidth,bayentranceangles,bayexitangles,markedkerb,lift,guidelines,groundsurfaceindicator,tactilegroundsurfaceindicator,stopplaceaccessroute,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,ramp,ramplength,rampwidth,heightwithenvironment,stopsign,audiobutton,stopsigntype,shelter,shelterpublicity,illuminatedstop,seatavailable,leantosupport,timetableinformation,infounit,routenetworkmap,passengerinformationdisplay,passengerinformationdisplaytype,bicycleparking,numberofbicycleplaces,bins,ovccico,ovccharging,remarks,mutationdate,stopplace_mutationdate,quay_mutationdate
NL:S:65100190,onstreetBus,2018-01-13T00:00:00Z,"DAF 2",Geldropseweg,Eindhoven,,adapted,NL:Q:65100200,"DAF 2",regular,available,164140,382221,0,,Y,,Y,,,haltehaven,19.00,3.50,16.00,16.00,true,false,true,false,false,false,0.18,2.10,2.10,19.00,1.35,false,true,false,,1.50,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:26:00Z,2015-05-03T22:06:43Z,2018-11-28T16:56:34Z
NL:S:65100430,onstreetBus,2018-11-15T01:00:00Z,Diepmeerven,Diepmeerven,Eindhoven,,adapted,NL:Q:65100430,Diepmeerven,regular,available,163893,381391,0,,N,,N,,,langshalte,12.00,,,,true,false,false,false,false,false,0.12,1.35,1.35,12.00,1.20,false,false,false,,1.20,,true,false,,false,false,true,false,false,true,false,false,false,,false,0,false,false,false,,2018-11-20T09:56:30Z,2015-05-03T22:06:43Z,2018-11-20T09:56:30Z
NL:S:65100430,onstreetBus,2018-11-15T01:00:00Z,Diepmeerven,Diepmeerven,Eindhoven,,adapted,NL:Q:65100440,Diepmeerven,regular,available,163912,381336,0,,N,,N,,,langshalte,5.00,,,,false,false,false,false,false,false,0.12,0.60,0.60,5.00,0.30,false,false,false,,0.45,,true,false,,false,false,false,false,false,true,false,false,true,,false,0,false,false,false,,2018-11-20T09:56:30Z,2015-05-03T22:06:43Z,2018-11-20T09:56:30Z
NL:S:65100450,onstreetBus,2018-01-13T00:00:00Z,Meerbergsven,Diepmeerven,Eindhoven,,adapted,NL:Q:65100450,Meerbergsven,regular,available,163566,381550,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,2.10,2.10,18.00,0.90,false,false,false,,1.50,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:26:04Z,2015-05-03T22:06:43Z,2018-01-19T14:26:03Z
NL:S:65150910,onstreetBus,2018-01-13T00:00:00Z,Koudenhoven,Eisenhowerlaan,Eindhoven,,adapted,NL:Q:65150910,Koudenhoven,regular,available,164264,385006,0,,N,,N,,,haltehaven,44.00,3.00,14.00,30.00,false,false,false,false,false,true,0.12,2.70,2.70,44.00,1.50,false,false,false,,1.50,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:26:14Z,2015-05-03T22:06:43Z,2018-11-28T16:56:44Z
NL:S:65150910,onstreetBus,2018-01-13T00:00:00Z,Koudenhoven,Eisenhowerlaan,Eindhoven,,adapted,NL:Q:65150920,Koudenhoven,regular,available,164287,384977,0,,Y,,Y,,,haltehaven,24.00,3.50,21.00,15.00,true,false,true,false,false,true,0.18,1.80,1.80,24.00,1.50,false,true,true,2.00,1.50,,true,false,,true,false,true,true,false,true,true,false,true,,false,0,true,false,false,,2018-01-19T14:26:14Z,2015-05-03T22:06:43Z,2018-11-28T16:56:44Z
NL:S:65151090,onstreetBus,2018-01-13T00:00:00Z,Molijnstraat,"Jan van Riebeecklaan",Eindhoven,,adapted,NL:Q:65151090,Molijnstraat,regular,available,164020,383334,0,,Y,,Y,,,langshalte,16.00,,,,true,false,true,false,false,true,0.18,3.90,3.90,16.00,1.80,false,false,false,,1.80,,true,false,,false,false,true,false,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:26:15Z,2015-05-03T22:06:43Z,2018-11-28T16:56:45Z
NL:S:65151090,onstreetBus,2018-01-13T00:00:00Z,Molijnstraat,"Jan van Riebeecklaan",Eindhoven,,adapted,NL:Q:65151100,Molijnstraat,regular,available,164012,383342,0,,Y,,Y,,,langshalte,18.00,,,,true,false,true,false,false,false,0.18,2.10,2.10,18.00,1.00,false,true,false,,1.20,,true,false,,true,false,true,true,false,true,false,false,true,,false,0,true,false,false,,2018-01-19T14:26:16Z,2015-05-03T22:06:43Z,2018-11-28T16:56:45Z
NL:S:65151110,onstreetBus,2018-01-13T00:00:00Z,"Generaal Cronjestraat","Generaal Cronjestraat",Eindhoven,,adapted,NL:Q:65151110,"Generaal Cronjestraat",regular,available,164172,383366,0,,Y,,Y,,,langshalte,14.00,,,,true,false,true,false,false,true,0.18,4.80,4.80,14.00,4.50,false,false,false,,1.50,,true,false,,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-01-19T14:26:16Z,2015-05-03T22:06:43Z,2018-11-28T16:56:46Z
NL:S:65151110,onstreetBus,2018-01-13T00:00:00Z,"Generaal Cronjestraat","Generaal Cronjestraat",Eindhoven,,adapted,NL:Q:65151120,"Generaal Cronjestraat",regular,available,164130,383378,0,,Y,,N,,,langshalte,12.00,,,,true,false,true,false,false,true,0.01,5.45,5.45,12.00,3.00,false,false,false,,2.25,,true,false,,false,false,true,false,false,true,false,false,false,,false,0,true,false,false,,2018-01-19T14:26:16Z,2015-05-03T22:06:43Z,2018-11-28T16:56:46Z
